net,length_um
memory\[31\]\[28\],11.46
memory\[44\]\[20\],11.46
memory\[81\]\[5\],11.46
net124,11.46
net1242,11.46
net1865,11.46
net2469,11.46
net7600,11.46
net7858,11.46
_07242_,11.455
_01954_,11.445
_04933_,11.445
_11066_,11.44
_12395_,11.44
_12677_,11.44
memory\[19\]\[27\],11.44
memory\[204\]\[31\],11.44
memory\[69\]\[29\],11.44
memory\[80\]\[19\],11.44
net147,11.44
net2980,11.44
net4745,11.44
_01803_,11.425
_02506_,11.425
_03771_,11.425
_09804_,11.42
_13441_,11.42
memory\[120\]\[12\],11.42
memory\[131\]\[2\],11.42
memory\[171\]\[3\],11.42
memory\[195\]\[24\],11.42
memory\[29\]\[25\],11.42
memory\[31\]\[13\],11.42
memory\[43\]\[21\],11.42
memory\[46\]\[17\],11.42
memory\[83\]\[11\],11.42
net6186,11.42
net6962,11.42
memory\[122\]\[5\],11.41
_06475_,11.405
_17135_,11.4
memory\[22\]\[30\],11.4
memory\[250\]\[0\],11.4
net466,11.4
net2108,11.4
net3075,11.4
net5726,11.4
memory\[174\]\[16\],11.395
memory\[217\]\[19\],11.395
memory\[60\]\[2\],11.395
_00722_,11.385
_07094_,11.385
memory\[109\]\[16\],11.385
memory\[68\]\[10\],11.385
_08028_,11.38
_13728_,11.38
_14474_,11.38
memory\[120\]\[11\],11.38
memory\[137\]\[0\],11.38
memory\[148\]\[28\],11.38
memory\[205\]\[5\],11.38
memory\[207\]\[23\],11.38
memory\[219\]\[14\],11.38
memory\[223\]\[3\],11.38
memory\[227\]\[20\],11.38
memory\[38\]\[22\],11.38
memory\[51\]\[29\],11.38
memory\[54\]\[5\],11.38
memory\[63\]\[8\],11.38
memory\[66\]\[31\],11.38
memory\[73\]\[1\],11.38
memory\[75\]\[17\],11.38
memory\[95\]\[20\],11.38
memory\[95\]\[26\],11.38
net5254,11.38
_11939_,11.37
_00820_,11.365
_03677_,11.365
_06242_,11.365
_08836_,11.36
_09534_,11.36
_10756_,11.36
_11063_,11.36
_11298_,11.36
_11915_,11.36
_12129_,11.36
_12280_,11.36
_12976_,11.36
_13568_,11.36
_13801_,11.36
_14802_,11.36
_18392_,11.36
_19764_,11.36
_21040_,11.36
_21964_,11.36
data_in[14],11.36
data_in[31],11.36
data_in[7],11.36
memory\[124\]\[15\],11.36
memory\[184\]\[1\],11.36
memory\[199\]\[3\],11.36
memory\[208\]\[1\],11.36
net6593,11.36
net7346,11.36
_06246_,11.345
memory\[233\]\[24\],11.345
_09808_,11.34
_14925_,11.34
_15380_,11.34
_18064_,11.34
_18147_,11.34
memory\[110\]\[18\],11.34
memory\[25\]\[20\],11.34
memory\[35\]\[27\],11.34
memory\[39\]\[9\],11.34
memory\[88\]\[22\],11.34
net288,11.34
net2842,11.34
net3425,11.34
net7398,11.34
net7593,11.34
net7813,11.34
net7873,11.34
_08002_,11.335
_12751_,11.33
_00346_,11.325
memory\[118\]\[1\],11.325
memory\[218\]\[18\],11.325
_09298_,11.32
_12802_,11.32
_13961_,11.32
_14259_,11.32
_14479_,11.32
_17436_,11.32
_18959_,11.32
_19127_,11.32
_19864_,11.32
_20313_,11.32
_20882_,11.32
_20891_,11.32
_21162_,11.32
_21725_,11.32
_22854_,11.32
_24653_,11.32
memory\[100\]\[27\],11.32
memory\[115\]\[14\],11.32
memory\[128\]\[1\],11.32
memory\[139\]\[5\],11.32
memory\[145\]\[20\],11.32
memory\[151\]\[20\],11.32
memory\[192\]\[18\],11.32
memory\[24\]\[29\],11.32
memory\[254\]\[22\],11.32
clknet_leaf_1521_clk,11.32
net2200,11.32
net2985,11.32
net6898,11.32
memory\[34\]\[22\],11.31
_00325_,11.305
_01515_,11.305
_02617_,11.305
_07543_,11.305
memory\[121\]\[3\],11.305
memory\[174\]\[30\],11.305
memory\[42\]\[18\],11.305
_14581_,11.3
memory\[120\]\[31\],11.3
memory\[127\]\[27\],11.3
memory\[127\]\[7\],11.3
memory\[129\]\[21\],11.3
memory\[151\]\[14\],11.3
memory\[154\]\[13\],11.3
memory\[223\]\[14\],11.3
memory\[250\]\[4\],11.3
memory\[2\]\[9\],11.3
memory\[42\]\[11\],11.3
memory\[46\]\[26\],11.3
memory\[59\]\[3\],11.3
memory\[62\]\[24\],11.3
memory\[71\]\[15\],11.3
net604,11.3
net2170,11.3
net2709,11.3
_04698_,11.295
_07538_,11.295
memory\[124\]\[5\],11.295
_01322_,11.285
_01725_,11.285
_02258_,11.285
_12965_,11.285
_10801_,11.28
_12330_,11.28
_12719_,11.28
_13892_,11.28
_14094_,11.28
_18079_,11.28
_19909_,11.28
_20337_,11.28
_20805_,11.28
memory\[229\]\[21\],11.28
memory\[243\]\[4\],11.28
memory\[36\]\[24\],11.28
memory\[53\]\[20\],11.28
net583,11.28
net6386,11.28
_07263_,11.275
memory\[164\]\[11\],11.275
memory\[25\]\[1\],11.275
data_in[18],11.27
_07142_,11.265
memory\[230\]\[16\],11.265
memory\[69\]\[11\],11.265
_11446_,11.26
_12144_,11.26
_12301_,11.26
_13152_,11.26
_13822_,11.26
_16839_,11.26
_16996_,11.26
_17322_,11.26
_17349_,11.26
_18787_,11.26
_19004_,11.26
_19343_,11.26
_20030_,11.26
_20154_,11.26
_21239_,11.26
_22001_,11.26
data_out[4],11.26
memory\[102\]\[12\],11.26
memory\[122\]\[30\],11.26
memory\[157\]\[22\],11.26
memory\[159\]\[14\],11.26
memory\[171\]\[7\],11.26
memory\[214\]\[27\],11.26
memory\[236\]\[15\],11.26
memory\[23\]\[30\],11.26
memory\[242\]\[26\],11.26
memory\[50\]\[6\],11.26
memory\[67\]\[30\],11.26
memory\[96\]\[27\],11.26
_01015_,11.245
_01250_,11.245
_04364_,11.245
_04567_,11.245
_04694_,11.245
_04827_,11.245
_05004_,11.245
memory\[242\]\[22\],11.245
memory\[242\]\[24\],11.245
_09121_,11.24
_09525_,11.24
_11391_,11.24
_11597_,11.24
_13355_,11.24
_14091_,11.24
_14308_,11.24
_14310_,11.24
_14325_,11.24
_14879_,11.24
_19465_,11.24
_19555_,11.24
_20687_,11.24
_24177_,11.24
_24541_,11.24
memory\[118\]\[29\],11.24
memory\[134\]\[25\],11.24
memory\[206\]\[16\],11.24
memory\[218\]\[14\],11.24
memory\[23\]\[18\],11.24
memory\[39\]\[28\],11.24
memory\[50\]\[14\],11.24
memory\[58\]\[26\],11.24
memory\[91\]\[30\],11.24
net1295,11.24
net1296,11.24
net1310,11.24
net1601,11.24
net1755,11.24
net2193,11.24
net2243,11.24
net2416,11.24
net2713,11.24
net3002,11.24
net3184,11.24
net3378,11.24
net3801,11.24
net3853,11.24
net3913,11.24
net4136,11.24
net4466,11.24
net4641,11.24
net4754,11.24
net4920,11.24
net4958,11.24
net5182,11.24
net5381,11.24
net5451,11.24
net5454,11.24
net5492,11.24
net5725,11.24
net5904,11.24
net6084,11.24
net6110,11.24
net6117,11.24
net6152,11.24
net6974,11.24
net6997,11.24
net7278,11.24
net7400,11.24
net7476,11.24
net7543,11.24
net7651,11.24
_02381_,11.22
_02767_,11.22
_05059_,11.22
_10037_,11.22
_15287_,11.22
_18667_,11.22
_21719_,11.22
_23345_,11.22
_24069_,11.22
memory\[112\]\[2\],11.22
memory\[130\]\[24\],11.22
memory\[169\]\[16\],11.22
memory\[177\]\[20\],11.22
memory\[203\]\[17\],11.22
memory\[54\]\[24\],11.22
memory\[66\]\[6\],11.22
net338,11.22
net691,11.22
net6664,11.22
_03516_,11.215
memory\[221\]\[11\],11.215
_02916_,11.205
memory\[130\]\[3\],11.205
memory\[136\]\[24\],11.205
memory\[164\]\[4\],11.205
memory\[218\]\[4\],11.205
_09773_,11.2
_11059_,11.2
_12205_,11.2
_14323_,11.2
_15283_,11.2
_16187_,11.2
_17029_,11.2
_17053_,11.2
_18249_,11.2
_19218_,11.2
_20445_,11.2
_21287_,11.2
_22217_,11.2
_23433_,11.2
_23954_,11.2
_24338_,11.2
_24700_,11.2
memory\[102\]\[26\],11.2
memory\[151\]\[26\],11.2
memory\[155\]\[30\],11.2
memory\[206\]\[0\],11.2
memory\[212\]\[20\],11.2
memory\[230\]\[18\],11.2
memory\[232\]\[4\],11.2
memory\[236\]\[13\],11.2
memory\[247\]\[8\],11.2
memory\[4\]\[2\],11.2
memory\[50\]\[13\],11.2
memory\[58\]\[7\],11.2
memory\[66\]\[17\],11.2
memory\[66\]\[7\],11.2
net930,11.2
net1962,11.2
net2994,11.2
net3347,11.2
net3832,11.2
net4595,11.2
net4780,11.2
net5689,11.2
net6542,11.2
net7640,11.2
net7661,11.2
_00229_,11.185
_00615_,11.185
_03148_,11.185
_04790_,11.185
_05753_,11.185
_07368_,11.185
memory\[112\]\[7\],11.185
_11862_,11.18
_12161_,11.18
_13048_,11.18
_13545_,11.18
_14793_,11.18
_15688_,11.18
_16000_,11.18
_16278_,11.18
_16462_,11.18
_16714_,11.18
_20911_,11.18
_22770_,11.18
_23248_,11.18
_23430_,11.18
memory\[102\]\[29\],11.18
memory\[127\]\[20\],11.18
memory\[132\]\[20\],11.18
memory\[151\]\[11\],11.18
memory\[2\]\[4\],11.18
memory\[64\]\[9\],11.18
_03744_,11.165
_07357_,11.165
_10524_,11.16
_13890_,11.16
_14936_,11.16
_16987_,11.16
_18308_,11.16
_20375_,11.16
_22208_,11.16
memory\[167\]\[28\],11.16
memory\[19\]\[11\],11.16
memory\[201\]\[24\],11.16
memory\[225\]\[12\],11.16
memory\[247\]\[1\],11.16
memory\[51\]\[19\],11.16
memory\[70\]\[18\],11.16
net990,11.16
_01844_,11.145
_02752_,11.145
_03361_,11.14
_11115_,11.14
_15339_,11.14
_22427_,11.14
memory\[124\]\[18\],11.14
memory\[164\]\[9\],11.14
memory\[193\]\[25\],11.14
memory\[2\]\[1\],11.14
memory\[72\]\[8\],11.14
memory\[77\]\[31\],11.14
memory\[92\]\[18\],11.14
memory\[9\]\[19\],11.14
net187,11.14
net489,11.14
net1007,11.14
net1364,11.14
net1792,11.14
net2934,11.14
net2992,11.14
net3083,11.14
net3474,11.14
net3519,11.14
net3635,11.14
net4108,11.14
net6019,11.14
net6067,11.14
net6239,11.14
net7011,11.14
net7252,11.14
net7478,11.14
_11344_,11.13
_12783_,11.13
_03688_,11.125
_07719_,11.125
memory\[194\]\[7\],11.125
memory\[53\]\[14\],11.125
_08848_,11.12
_09033_,11.12
_09365_,11.12
_09645_,11.12
_10043_,11.12
_10438_,11.12
_13167_,11.12
_13499_,11.12
_13707_,11.12
_15336_,11.12
_18254_,11.12
_19291_,11.12
_21108_,11.12
_21732_,11.12
_22809_,11.12
_24037_,11.12
_24412_,11.12
_24737_,11.12
data_out[17],11.12
data_out[3],11.12
memory\[102\]\[3\],11.12
memory\[152\]\[13\],11.12
memory\[152\]\[20\],11.12
memory\[165\]\[1\],11.12
memory\[170\]\[18\],11.12
memory\[171\]\[15\],11.12
memory\[184\]\[16\],11.12
memory\[215\]\[2\],11.12
memory\[254\]\[16\],11.12
memory\[35\]\[29\],11.12
memory\[48\]\[8\],11.12
memory\[51\]\[6\],11.12
memory\[6\]\[22\],11.12
memory\[7\]\[10\],11.12
memory\[80\]\[12\],11.12
memory\[89\]\[27\],11.12
net219,11.12
net1450,11.12
net2637,11.12
net3452,11.12
net4609,11.12
net4856,11.12
net5449,11.12
net6296,11.12
net6680,11.12
net7903,11.12
memory\[158\]\[8\],11.105
memory\[222\]\[12\],11.105
_02729_,11.1
_11820_,11.1
_18053_,11.1
_20435_,11.1
memory\[59\]\[26\],11.1
memory\[97\]\[24\],11.1
net180,11.1
net2628,11.1
net3424,11.1
net3893,11.1
net3909,11.1
net4105,11.1
net4979,11.1
net5110,11.1
net5561,11.1
net5607,11.1
net6320,11.1
net6362,11.1
net7191,11.1
net7262,11.1
memory\[193\]\[2\],11.095
memory\[138\]\[11\],11.085
memory\[178\]\[7\],11.085
_10184_,11.08
_11646_,11.08
_11673_,11.08
_13077_,11.08
_17405_,11.08
memory\[111\]\[9\],11.08
memory\[133\]\[24\],11.08
memory\[134\]\[0\],11.08
memory\[136\]\[27\],11.08
memory\[142\]\[9\],11.08
memory\[144\]\[10\],11.08
memory\[177\]\[22\],11.08
memory\[199\]\[27\],11.08
memory\[200\]\[24\],11.08
memory\[202\]\[8\],11.08
memory\[238\]\[5\],11.08
memory\[33\]\[29\],11.08
memory\[39\]\[11\],11.08
memory\[6\]\[13\],11.08
memory\[78\]\[12\],11.08
memory\[80\]\[23\],11.08
net2977,11.08
net3234,11.08
net3597,11.08
net6806,11.08
net7208,11.08
net7560,11.08
net7680,11.08
_03308_,11.075
memory\[125\]\[6\],11.075
_00281_,11.065
_02818_,11.065
_07623_,11.065
memory\[218\]\[13\],11.065
memory\[89\]\[29\],11.065
_15181_,11.06
_16477_,11.06
_19982_,11.06
_23324_,11.06
memory\[147\]\[17\],11.06
memory\[195\]\[23\],11.06
memory\[43\]\[24\],11.06
memory\[68\]\[13\],11.06
memory\[76\]\[11\],11.06
net953,11.06
net1085,11.06
net3313,11.06
net5217,11.06
net5956,11.06
net6447,11.06
net6919,11.06
net7753,11.06
_03141_,11.055
_07387_,11.045
memory\[112\]\[29\],11.045
memory\[64\]\[15\],11.045
net86,11.04
net98,11.04
net105,11.04
_01198_,11.04
_03665_,11.04
_03951_,11.04
_05999_,11.04
_06266_,11.04
_10646_,11.04
_11509_,11.04
_12853_,11.04
_15622_,11.04
_17725_,11.04
_18429_,11.04
_19651_,11.04
_23655_,11.04
memory\[131\]\[1\],11.04
memory\[242\]\[28\],11.04
memory\[3\]\[28\],11.04
memory\[55\]\[26\],11.04
memory\[94\]\[24\],11.04
memory\[99\]\[18\],11.04
net2064,11.04
net3487,11.04
memory\[204\]\[30\],11.035
memory\[140\]\[2\],11.03
_02557_,11.025
_03349_,11.025
_03550_,11.025
_04669_,11.025
_05654_,11.02
_11624_,11.02
_14031_,11.02
_22286_,11.02
data_addr[4],11.02
data_in[24],11.02
memory\[127\]\[31\],11.02
memory\[78\]\[31\],11.02
memory\[9\]\[16\],11.02
net1220,11.02
net2571,11.02
net3324,11.02
net4819,11.02
net5211,11.02
net6689,11.02
net7315,11.02
memory\[150\]\[18\],11.005
memory\[226\]\[18\],11.005
memory\[250\]\[9\],11.005
_00554_,11
_10796_,11
_11941_,11
_19807_,11
_22378_,11
_24185_,11
memory\[10\]\[17\],11
memory\[112\]\[21\],11
memory\[186\]\[3\],11
memory\[196\]\[4\],11
memory\[203\]\[29\],11
memory\[251\]\[25\],11
memory\[40\]\[11\],11
memory\[44\]\[1\],11
memory\[67\]\[10\],11
memory\[74\]\[3\],11
memory\[7\]\[11\],11
memory\[87\]\[17\],11
memory\[88\]\[20\],11
net1831,11
net4185,11
net6227,11
net6851,11
_13718_,10.995
memory\[37\]\[21\],10.995
memory\[242\]\[6\],10.985
memory\[5\]\[1\],10.98
net609,10.98
net3837,10.98
net5822,10.98
net6228,10.98
net7322,10.98
_00710_,10.975
_04031_,10.965
_06052_,10.965
memory\[197\]\[19\],10.965
memory\[84\]\[14\],10.965
memory\[88\]\[30\],10.965
_12922_,10.96
_24016_,10.96
memory\[104\]\[19\],10.96
memory\[144\]\[2\],10.96
memory\[153\]\[8\],10.96
memory\[160\]\[1\],10.96
memory\[179\]\[29\],10.96
memory\[185\]\[28\],10.96
memory\[232\]\[19\],10.96
memory\[234\]\[7\],10.96
memory\[31\]\[16\],10.96
memory\[39\]\[20\],10.96
memory\[53\]\[2\],10.96
memory\[58\]\[18\],10.96
memory\[86\]\[24\],10.96
net2042,10.96
net4089,10.96
net7451,10.96
net7793,10.96
_00967_,10.945
_10781_,10.94
memory\[41\]\[25\],10.94
memory\[59\]\[5\],10.94
net216,10.94
net5830,10.94
memory\[116\]\[6\],10.935
memory\[81\]\[14\],10.935
_03217_,10.925
_05629_,10.925
_09670_,10.92
_10611_,10.92
_14277_,10.92
memory\[115\]\[3\],10.92
memory\[12\]\[11\],10.92
memory\[15\]\[24\],10.92
memory\[189\]\[4\],10.92
memory\[24\]\[19\],10.92
memory\[251\]\[14\],10.92
memory\[60\]\[31\],10.92
memory\[71\]\[11\],10.92
memory\[73\]\[16\],10.92
memory\[90\]\[4\],10.92
memory\[95\]\[11\],10.92
memory\[48\]\[27\],10.915
memory\[75\]\[23\],10.91
_01603_,10.905
_05288_,10.905
_06251_,10.905
_07371_,10.905
net93,10.9
net106,10.9
net79,10.9
_10440_,10.9
_11347_,10.9
_11955_,10.9
_12617_,10.9
_12701_,10.9
_12771_,10.9
_13218_,10.9
_13762_,10.9
_15251_,10.9
_19533_,10.9
_21951_,10.9
_24500_,10.9
_24773_,10.9
memory\[155\]\[17\],10.9
memory\[173\]\[22\],10.9
memory\[254\]\[8\],10.9
memory\[76\]\[26\],10.9
net2032,10.9
net2487,10.9
net3214,10.9
net4166,10.9
net5438,10.9
net5756,10.9
net6978,10.9
net7318,10.9
_12504_,10.89
_14592_,10.89
_00634_,10.885
_03721_,10.885
memory\[124\]\[0\],10.885
memory\[150\]\[22\],10.885
memory\[162\]\[16\],10.885
memory\[2\]\[26\],10.885
memory\[69\]\[12\],10.885
_12095_,10.88
_15071_,10.88
_20048_,10.88
_21143_,10.88
_21730_,10.88
memory\[12\]\[10\],10.88
memory\[161\]\[7\],10.88
memory\[223\]\[6\],10.88
memory\[81\]\[25\],10.88
memory\[86\]\[2\],10.88
net3220,10.88
net6158,10.88
_04180_,10.875
_11175_,10.875
_07219_,10.865
memory\[30\]\[23\],10.865
_09788_,10.86
_10221_,10.86
_10492_,10.86
_11784_,10.86
_12277_,10.86
_13359_,10.86
_16148_,10.86
_16316_,10.86
_18117_,10.86
_18858_,10.86
_19084_,10.86
_19200_,10.86
_21430_,10.86
_21592_,10.86
_21952_,10.86
_23022_,10.86
_23603_,10.86
_24490_,10.86
memory\[185\]\[3\],10.86
memory\[199\]\[1\],10.86
memory\[211\]\[29\],10.86
memory\[222\]\[30\],10.86
memory\[252\]\[24\],10.86
memory\[31\]\[20\],10.86
net919,10.86
net2475,10.86
net4198,10.86
net7532,10.86
net7678,10.86
_14600_,10.855
memory\[172\]\[2\],10.85
_04493_,10.845
_05455_,10.845
_06946_,10.845
memory\[114\]\[27\],10.845
memory\[218\]\[5\],10.845
_13513_,10.84
memory\[110\]\[21\],10.84
memory\[122\]\[12\],10.84
memory\[144\]\[15\],10.84
memory\[166\]\[29\],10.84
memory\[181\]\[7\],10.84
memory\[225\]\[18\],10.84
memory\[52\]\[18\],10.84
memory\[66\]\[15\],10.84
memory\[6\]\[18\],10.84
_03533_,10.835
memory\[224\]\[14\],10.835
_02009_,10.825
_04731_,10.825
_04998_,10.825
_05682_,10.825
_06587_,10.825
memory\[5\]\[4\],10.825
_12143_,10.82
_12275_,10.82
_12285_,10.82
_12390_,10.82
_12983_,10.82
_14493_,10.82
_18484_,10.82
_18496_,10.82
_20412_,10.82
_21586_,10.82
memory\[166\]\[1\],10.82
memory\[206\]\[14\],10.82
memory\[223\]\[26\],10.82
memory\[247\]\[2\],10.82
memory\[40\]\[25\],10.82
memory\[93\]\[17\],10.82
_00665_,10.815
memory\[111\]\[13\],10.81
memory\[45\]\[5\],10.805
memory\[84\]\[30\],10.805
_12293_,10.8
_12535_,10.8
_12818_,10.8
_13427_,10.8
_14046_,10.8
_14112_,10.8
_15065_,10.8
_15984_,10.8
_18923_,10.8
_19564_,10.8
_20626_,10.8
_21714_,10.8
_22466_,10.8
_22501_,10.8
_22732_,10.8
_23450_,10.8
memory\[101\]\[26\],10.8
memory\[107\]\[20\],10.8
memory\[207\]\[29\],10.8
memory\[224\]\[6\],10.8
net3672,10.8
net5430,10.8
_00150_,10.795
memory\[124\]\[17\],10.79
_00177_,10.785
_02184_,10.785
_02355_,10.785
_04934_,10.785
_07218_,10.785
_07478_,10.785
memory\[114\]\[1\],10.785
memory\[114\]\[28\],10.785
memory\[146\]\[11\],10.785
_00023_,10.78
_09750_,10.78
_11312_,10.78
_13119_,10.78
_13194_,10.78
_13604_,10.78
_13925_,10.78
_14160_,10.78
_14264_,10.78
_14339_,10.78
_14522_,10.78
_14557_,10.78
_14760_,10.78
_15420_,10.78
_16648_,10.78
_17042_,10.78
_17851_,10.78
_18123_,10.78
_18395_,10.78
_20703_,10.78
_20876_,10.78
_24028_,10.78
memory\[100\]\[19\],10.78
memory\[229\]\[2\],10.78
memory\[234\]\[8\],10.78
memory\[252\]\[26\],10.78
memory\[3\]\[20\],10.78
memory\[51\]\[0\],10.78
memory\[74\]\[1\],10.78
memory\[92\]\[8\],10.78
net336,10.78
net499,10.78
net1469,10.78
net1816,10.78
net1909,10.78
net2150,10.78
net2694,10.78
net2802,10.78
net3094,10.78
net3366,10.78
net3599,10.78
net3972,10.78
net4039,10.78
net4165,10.78
net4552,10.78
net4769,10.78
net4890,10.78
net5027,10.78
net5085,10.78
net5103,10.78
net5353,10.78
net5458,10.78
net5466,10.78
net5555,10.78
net5808,10.78
net6235,10.78
net6329,10.78
net6344,10.78
net6398,10.78
net6877,10.78
net6981,10.78
net7712,10.78
net7775,10.78
net7860,10.78
net7861,10.78
net7862,10.78
_02881_,10.765
_04683_,10.765
_06092_,10.765
_07441_,10.765
_12846_,10.76
_24501_,10.76
memory\[121\]\[12\],10.76
memory\[169\]\[8\],10.76
memory\[171\]\[22\],10.76
memory\[228\]\[26\],10.76
memory\[37\]\[1\],10.76
memory\[52\]\[20\],10.76
memory\[52\]\[26\],10.76
net2082,10.76
net3048,10.76
_09248_,10.75
_09893_,10.75
_10752_,10.745
memory\[221\]\[5\],10.745
memory\[246\]\[20\],10.745
memory\[98\]\[13\],10.745
_10687_,10.74
_11053_,10.74
_12351_,10.74
_13424_,10.74
_14058_,10.74
_14210_,10.74
_14864_,10.74
_15624_,10.74
_15826_,10.74
_16930_,10.74
_17712_,10.74
_18076_,10.74
_21217_,10.74
_21582_,10.74
_21716_,10.74
_22703_,10.74
_24073_,10.74
_24369_,10.74
_24604_,10.74
memory\[115\]\[10\],10.74
memory\[119\]\[1\],10.74
memory\[123\]\[23\],10.74
memory\[13\]\[27\],10.74
memory\[165\]\[5\],10.74
memory\[209\]\[14\],10.74
memory\[211\]\[22\],10.74
memory\[215\]\[24\],10.74
memory\[218\]\[9\],10.74
memory\[248\]\[21\],10.74
memory\[44\]\[12\],10.74
memory\[73\]\[7\],10.74
memory\[78\]\[25\],10.74
memory\[85\]\[10\],10.74
memory\[91\]\[24\],10.74
memory\[99\]\[0\],10.74
net191,10.74
net237,10.74
net671,10.74
net956,10.74
net1327,10.74
net1377,10.74
net2115,10.74
net2463,10.74
net3031,10.74
net3103,10.74
net3574,10.74
net3919,10.74
net4058,10.74
net4176,10.74
net4910,10.74
net5226,10.74
net6010,10.74
net6221,10.74
net6238,10.74
net7417,10.74
net7548,10.74
_03989_,10.735
_01607_,10.725
_02464_,10.725
_03832_,10.725
_03991_,10.725
_04823_,10.725
memory\[125\]\[20\],10.725
memory\[225\]\[24\],10.725
_15200_,10.72
_17051_,10.72
_17747_,10.72
_17821_,10.72
_21738_,10.72
_21972_,10.72
_24321_,10.72
_24547_,10.72
_24776_,10.72
memory\[103\]\[31\],10.72
memory\[125\]\[3\],10.72
memory\[161\]\[18\],10.72
memory\[169\]\[13\],10.72
memory\[196\]\[25\],10.72
memory\[19\]\[23\],10.72
memory\[247\]\[7\],10.72
memory\[24\]\[17\],10.72
memory\[45\]\[12\],10.72
memory\[65\]\[22\],10.72
_04068_,10.705
_07379_,10.705
_07893_,10.705
_00076_,10.7
_02981_,10.7
_09360_,10.7
_10129_,10.7
_10336_,10.7
_11051_,10.7
_13808_,10.7
_14933_,10.7
_15953_,10.7
_18179_,10.7
_18644_,10.7
_18705_,10.7
_18862_,10.7
_19590_,10.7
_20548_,10.7
_20877_,10.7
_21476_,10.7
memory\[167\]\[12\],10.7
memory\[248\]\[3\],10.7
memory\[250\]\[6\],10.7
memory\[48\]\[22\],10.7
memory\[50\]\[22\],10.7
memory\[6\]\[0\],10.7
memory\[6\]\[9\],10.7
memory\[91\]\[19\],10.7
net1542,10.7
net3765,10.7
net5284,10.7
net5542,10.7
memory\[119\]\[2\],10.69
memory\[6\]\[29\],10.69
_05286_,10.685
_13113_,10.68
_18278_,10.68
_20636_,10.68
data_in[21],10.68
memory\[122\]\[29\],10.68
memory\[137\]\[27\],10.68
memory\[169\]\[19\],10.68
memory\[197\]\[17\],10.68
memory\[44\]\[19\],10.68
memory\[55\]\[14\],10.68
memory\[67\]\[4\],10.68
net566,10.68
net916,10.68
net918,10.68
net959,10.68
net1045,10.68
net1638,10.68
net2382,10.68
net2862,10.68
net3327,10.68
net3593,10.68
net3609,10.68
net3850,10.68
net4392,10.68
net4572,10.68
net4591,10.68
net4646,10.68
net5118,10.68
net5509,10.68
net5866,10.68
net6550,10.68
net6671,10.68
net6779,10.68
net7849,10.68
memory\[125\]\[7\],10.675
_03460_,10.665
_04611_,10.665
memory\[132\]\[27\],10.665
memory\[238\]\[14\],10.665
memory\[34\]\[25\],10.665
net83,10.66
_09371_,10.66
_12190_,10.66
_12788_,10.66
_13304_,10.66
_13693_,10.66
_14899_,10.66
_15660_,10.66
_19062_,10.66
_20502_,10.66
_21652_,10.66
_22295_,10.66
_23800_,10.66
_24377_,10.66
_24687_,10.66
memory\[155\]\[5\],10.66
memory\[175\]\[20\],10.66
memory\[200\]\[8\],10.66
memory\[213\]\[20\],10.66
memory\[23\]\[25\],10.66
net2547,10.66
net2954,10.66
net3805,10.66
net4051,10.66
net4441,10.66
net4442,10.66
net4616,10.66
net4833,10.66
net5225,10.66
net6750,10.66
net7023,10.66
net7168,10.66
net7555,10.66
net7635,10.66
_04305_,10.645
_18642_,10.64
_19525_,10.64
_21233_,10.64
_21661_,10.64
_23576_,10.64
memory\[159\]\[29\],10.64
memory\[201\]\[23\],10.64
memory\[234\]\[20\],10.64
memory\[52\]\[3\],10.64
memory\[74\]\[15\],10.64
net524,10.64
net2864,10.64
net3122,10.64
net3552,10.64
net4030,10.64
net5662,10.64
net5684,10.64
net5995,10.64
net6101,10.64
net6107,10.64
net6326,10.64
net6857,10.64
net6955,10.64
net7468,10.64
memory\[124\]\[31\],10.635
memory\[233\]\[28\],10.635
memory\[5\]\[10\],10.635
_11725_,10.63
memory\[2\]\[15\],10.625
_08877_,10.62
_11202_,10.62
_11284_,10.62
memory\[103\]\[19\],10.62
memory\[153\]\[26\],10.62
memory\[173\]\[1\],10.62
memory\[243\]\[20\],10.62
memory\[55\]\[0\],10.62
memory\[60\]\[25\],10.62
memory\[68\]\[8\],10.62
memory\[73\]\[29\],10.62
memory\[84\]\[25\],10.62
memory\[99\]\[17\],10.62
net145,10.62
net1852,10.62
net3077,10.62
net4100,10.62
net4697,10.62
net6580,10.62
_03965_,10.615
memory\[48\]\[5\],10.615
_07388_,10.605
_08110_,10.605
_12397_,10.6
_16351_,10.6
_22848_,10.6
memory\[172\]\[24\],10.6
memory\[203\]\[13\],10.6
memory\[203\]\[21\],10.6
memory\[239\]\[12\],10.6
memory\[6\]\[7\],10.6
memory\[71\]\[19\],10.6
memory\[8\]\[19\],10.6
net5604,10.6
net7690,10.6
_01591_,10.595
memory\[224\]\[11\],10.595
memory\[234\]\[5\],10.595
_04175_,10.585
_10871_,10.58
_22154_,10.58
memory\[129\]\[10\],10.58
memory\[139\]\[21\],10.58
memory\[150\]\[17\],10.58
memory\[185\]\[13\],10.58
memory\[246\]\[4\],10.58
memory\[29\]\[8\],10.58
memory\[39\]\[15\],10.58
memory\[88\]\[23\],10.58
memory\[95\]\[28\],10.58
net1281,10.58
net3648,10.58
net7592,10.58
net7816,10.58
_10773_,10.57
memory\[3\]\[27\],10.57
_04917_,10.565
_06564_,10.565
_06158_,10.56
_09976_,10.56
_11205_,10.56
_14424_,10.56
